罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,施錠関係,盗難防止装置の有無,現金以外の主な被害品,name,latitude,longitude,police_office_name,police_office_latitude,police_office_longitude
窃盗,オートバイ盗,町田,本町田交番,132098,東京都,町田市,本町田,2021/12/25,20,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,町田市本町田,35.5657183,139.4431519, 町田警察署 本町田交番,35.5596099,139.4481245
窃盗,オートバイ盗,町田,本町田交番,132098,東京都,町田市,本町田,2022/1/15,8,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）,町田市本町田,35.5657183,139.4431519, 町田警察署 本町田交番,35.5596099,139.4481245
窃盗,オートバイ盗,町田,本町田交番,132098,東京都,町田市,本町田,2022/1/15,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）,町田市本町田,35.5657183,139.4431519, 町田警察署 本町田交番,35.5596099,139.4481245
窃盗,オートバイ盗,町田,本町田交番,132098,東京都,町田市,本町田,2022/1/27,18,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）,町田市本町田,35.5657183,139.4431519, 町田警察署 本町田交番,35.5596099,139.4481245
窃盗,オートバイ盗,町田,町田駅前交番,132098,東京都,町田市,原町田５丁目,2022/3/30,14,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,町田市原町田５丁目,35.5462891,139.450585, 町田警察署 町田駅前交番,35.5448208,139.4459565
窃盗,オートバイ盗,町田,町田駅前交番,132098,東京都,町田市,原町田６丁目,2022/5/15,14,道路上,その他,キーなし,なし,自動二輪（50cc超）,町田市原町田６丁目,35.544025,139.4474434, 町田警察署 町田駅前交番,35.5448208,139.4459565
窃盗,オートバイ盗,町田,町田駅前交番,132098,東京都,町田市,森野１丁目,2022/4/29,15,駐車（輪）場,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）,町田市森野１丁目,35.5451441,139.4423016, 町田警察署 町田駅前交番,35.5448208,139.4459565
窃盗,オートバイ盗,町田,町田駅前交番,132098,東京都,町田市,森野１丁目,2022/5/11,9,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）,町田市森野１丁目,35.5451441,139.4423016, 町田警察署 町田駅前交番,35.5448208,139.4459565
窃盗,オートバイ盗,町田,町田駅前交番,132098,東京都,町田市,森野１丁目,2022/5/27,7,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）,町田市森野１丁目,35.5451441,139.4423016, 町田警察署 町田駅前交番,35.5448208,139.4459565
窃盗,オートバイ盗,町田,町田駅前交番,132098,東京都,町田市,森野１丁目,2022/6/10,9,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）,町田市森野１丁目,35.5451441,139.4423016, 町田警察署 町田駅前交番,35.5448208,139.4459565
窃盗,オートバイ盗,町田,町田駅前交番,132098,東京都,町田市,森野１丁目,2022/10/1,22,駐車（輪）場,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）,町田市森野１丁目,35.5451441,139.4423016, 町田警察署 町田駅前交番,35.5448208,139.4459565
窃盗,オートバイ盗,町田,町田駅前交番,132098,東京都,町田市,森野２丁目,2022/8/1,10,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,町田市森野２丁目,35.5482469,139.4402749, 町田警察署 町田駅前交番,35.5448208,139.4459565
窃盗,オートバイ盗,町田,真光寺駐在所,132098,東京都,町田市,真光寺３丁目,2022/6/22,14,道路上,その他,キーあり,なし,自動二輪（50cc超）,町田市真光寺３丁目,35.5981096,139.4673875, 町田警察署 真光寺駐在所,35.6026231,139.4683992
窃盗,オートバイ盗,町田,藤の台団地交番,132098,東京都,町田市,藤の台１丁目,2022/6/17,15,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,町田市藤の台１丁目,35.5697742,139.4470461, 町田警察署 藤の台団地交番,35.571763,139.4556171
窃盗,オートバイ盗,町田,藤の台団地交番,132098,東京都,町田市,藤の台１丁目,2022/11/1,12,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,町田市藤の台１丁目,35.5697742,139.4470461, 町田警察署 藤の台団地交番,35.571763,139.4556171
窃盗,オートバイ盗,町田,金森交番,132098,東京都,町田市,金森１丁目,2022/12/18,8,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,あり,自動二輪（50cc超）,町田市金森１丁目,35.5364706,139.4519975, 町田警察署 金森交番,35.5363443,139.4563686
窃盗,オートバイ盗,町田,金森交番,132098,東京都,町田市,金森２丁目,2022/4/10,1,その他,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,町田市金森２丁目,35.5331719,139.4586476, 町田警察署 金森交番,35.5363443,139.4563686
窃盗,オートバイ盗,町田,金森交番,132098,東京都,町田市,金森３丁目,2022/11/1,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）,町田市金森３丁目,35.5269619,139.461104, 町田警察署 金森交番,35.5363443,139.4563686
窃盗,オートバイ盗,町田,金森交番,132098,東京都,町田市,金森東４丁目,2022/10/14,12,その他,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,町田市金森東４丁目,35.5282161,139.4674085, 町田警察署 金森交番,35.5363443,139.4563686
窃盗,オートバイ盗,町田,高ヶ坂駐在所,132098,東京都,町田市,高ヶ坂２丁目,2022/9/18,14,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）,町田市高ヶ坂２丁目,35.5427576,139.4574424, 町田警察署 高ヶ坂駐在所,35.5421564,139.4606797
窃盗,オートバイ盗,町田,鶴川交番,132098,東京都,町田市,金井２丁目,2022/2/14,18,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,町田市金井２丁目,35.5746052,139.4570363, 町田警察署 鶴川交番,35.59058795,139.46886627884328
窃盗,オートバイ盗,町田,鶴間交番,132098,東京都,町田市,小川６丁目,2022/12/10,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）,町田市小川６丁目,35.5201175,139.4731746, 町田警察署 鶴間交番,35.5207039,139.4712956
窃盗,オートバイ盗,町田,鶴間交番,132098,東京都,町田市,鶴間３丁目,2022/12/2,19,その他,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）,町田市鶴間３丁目,35.5095318,139.4703551, 町田警察署 鶴間交番,35.5207039,139.4712956
窃盗,オートバイ盗,日野,多摩動物公園前交番,132128,東京都,日野市,程久保５丁目,2022/9/30,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）,日野市程久保５丁目,35.641988,139.393904, 日野警察署 多摩動物公園前交番,,
窃盗,オートバイ盗,日野,多摩平交番,132128,東京都,日野市,多摩平３丁目,2022/3/20,13,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーあり,なし,自動二輪（50cc超）,日野市多摩平３丁目,35.664338,139.375645, 日野警察署 多摩平交番,35.6627174,139.3796939
窃盗,オートバイ盗,日野,平山交番,132128,東京都,日野市,南平５丁目,2022/9/16,21,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）,日野市南平５丁目,35.661232,139.397537, 日野警察署 平山交番,35.64812,139.386272
窃盗,オートバイ盗,日野,百草団地交番,132128,東京都,日野市,大字日野,2022/5/1,不明,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,日野市大字日野,35.677208,139.409696, 日野警察署 百草団地交番,35.650163,139.41869259999999
窃盗,オートバイ盗,日野,百草団地交番,132128,東京都,日野市,程久保,2022/8/11,23,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,日野市程久保,35.650187,139.413341, 日野警察署 百草団地交番,35.650163,139.41869259999999
窃盗,オートバイ盗,日野,百草団地交番,132128,東京都,日野市,百草,2022/2/9,17,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,日野市百草,35.650001,139.425238, 日野警察署 百草団地交番,35.650163,139.41869259999999
窃盗,オートバイ盗,日野,百草園交番,132128,東京都,日野市,落川,2022/1/5,7,一戸建住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）,日野市落川,35.658368,139.429822, 日野警察署 百草園交番,35.65662955,139.43196087876925
窃盗,オートバイ盗,日野,百草園交番,132128,東京都,日野市,落川,2022/9/22,21,その他の住宅（３階建て以下共同住宅等）,その他,キーなし,なし,自動二輪（50cc超）,日野市落川,35.658368,139.429822, 日野警察署 百草園交番,35.65662955,139.43196087876925
窃盗,オートバイ盗,日野,百草園交番,132128,東京都,日野市,三沢１丁目,2017/1/15,8,その他の住宅（３階建て以下共同住宅等）,その他,キーなし,なし,原動機付自転車（50cc以下）,日野市三沢１丁目,35.659783,139.420843, 日野警察署 百草園交番,35.65662955,139.43196087876925
窃盗,オートバイ盗,日野,百草園交番,132128,東京都,日野市,新井１丁目,2022/10/12,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）,日野市新井１丁目,35.6632329,139.4242208, 日野警察署 百草園交番,35.65662955,139.43196087876925
窃盗,オートバイ盗,日野,高幡不動駅南口交番,132128,東京都,日野市,高幡,2022/10/3,7,その他,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）,日野市高幡,35.662314,139.414086, 日野警察署 高幡不動駅南口交番,35.6621099,139.4129333
窃盗,オートバイ盗,昭島,中神駐在所,132071,東京都,昭島市,中神町,2022/6/11,19,その他,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,昭島市中神町,35.711499,139.3767214, 昭島警察署 中神駐在所,35.710477,139.3785505
窃盗,オートバイ盗,昭島,堀向駐在所,132071,東京都,昭島市,田中町,2022/3/8,18,その他,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）,昭島市田中町,35.7152973,139.3632475, 昭島警察署 堀向駐在所,,
窃盗,オートバイ盗,昭島,堀向駐在所,132071,東京都,昭島市,美堀町２丁目,2022/11/5,18,その他の住宅（３階建て以下共同住宅等）,その他,キーなし,なし,原動機付自転車（50cc以下）,昭島市美堀町２丁目,35.7230377,139.3610333, 昭島警察署 堀向駐在所,,
窃盗,オートバイ盗,昭島,多摩大橋交番,132071,東京都,昭島市,宮沢町２丁目,2022/1/29,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,あり,自動二輪（50cc超）,昭島市宮沢町２丁目,35.7004625,139.3633063, 昭島警察署 多摩大橋交番,35.696781,139.375771
窃盗,オートバイ盗,昭島,大神駐在所,132071,東京都,昭島市,田中町３丁目,2022/9/30,8,道路上,その他,キーあり,なし,原動機付自転車（50cc以下）,昭島市田中町３丁目,35.700785,139.350612, 昭島警察署 大神駐在所,35.699281,139.360745
窃盗,オートバイ盗,昭島,小荷田交番,132071,東京都,昭島市,拝島町３丁目,2022/10/25,19,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）,昭島市拝島町３丁目,35.712272,139.335858, 昭島警察署 小荷田交番,35.7141158,139.3381602
窃盗,オートバイ盗,昭島,拝島駅前交番,132071,東京都,昭島市,松原町１丁目,2022/10/21,19,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）,昭島市松原町１丁目,35.713303,139.356068, 昭島警察署 拝島駅前交番,35.7202672,139.3431157
窃盗,オートバイ盗,昭島,拝島駅前交番,132071,東京都,昭島市,松原町４丁目,2022/6/22,9,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）,昭島市松原町４丁目,35.7188703,139.3438967, 昭島警察署 拝島駅前交番,35.7202672,139.3431157
窃盗,オートバイ盗,昭島,昭島駅前交番,132071,東京都,昭島市,昭和町２丁目,2022/12/9,18,道路上,その他,キーあり,なし,原動機付自転車（50cc以下）,昭島市昭和町２丁目,35.71292,139.360379, 昭島警察署 昭島駅前交番,35.7135536,139.3605048
窃盗,オートバイ盗,昭島,玉川駐在所,132071,東京都,昭島市,朝日町３丁目,2022/5/30,5,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）,昭島市朝日町３丁目,35.7067602,139.373947, 昭島警察署 玉川駐在所,35.704515,139.375566
窃盗,オートバイ盗,立川,天王橋交番,132021,東京都,立川市,上砂町１丁目,2016/12/19,7,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）,立川市上砂町１丁目,35.719746,139.391744, 立川警察署 天王橋交番,35.726667,139.38402
窃盗,オートバイ盗,立川,天王橋交番,132021,東京都,立川市,西砂町１丁目,2022/6/10,7,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）,立川市西砂町１丁目,35.7273997,139.3698332, 立川警察署 天王橋交番,35.726667,139.38402
窃盗,オートバイ盗,立川,砂川八番交番,132021,東京都,立川市,幸町４丁目,2022/12/7,8,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）,立川市幸町４丁目,35.725207,139.4297137, 立川警察署 砂川八番交番,35.722696,139.422405
窃盗,オートバイ盗,立川,砂川八番交番,132021,東京都,立川市,若葉町４丁目,2022/12/5,6,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）,立川市若葉町４丁目,35.7237998,139.4368816, 立川警察署 砂川八番交番,35.722696,139.422405
窃盗,オートバイ盗,立川,砂川四番交番,132021,東京都,立川市,砂川町２丁目,2022/10/6,9,その他,その他,キーなし,なし,自動二輪（50cc超）,立川市砂川町２丁目,35.722839,139.398093, 立川警察署 砂川四番交番,35.723372,139.403092
窃盗,オートバイ盗,立川,立川駅北口交番,132021,東京都,立川市,緑町,2022/2/20,16,その他,駐車（輪）場,キーあり,あり,自動二輪（50cc超）,立川市緑町,35.7074626,139.4044158, 立川警察署 立川駅北口交番,35.6985845,139.4139701
窃盗,オートバイ盗,立川,若葉町駐在所,132021,東京都,立川市,若葉町４丁目,2022/7/8,16,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）,立川市若葉町４丁目,35.7237998,139.4368816, 立川警察署 若葉町駐在所,35.719836,139.438154
窃盗,オートバイ盗,府中,中河原交番,132063,東京都,府中市,住吉町３丁目,2022/6/17,8,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,あり,原動機付自転車（50cc以下）,府中市住吉町３丁目,35.663938,139.454475, 府中警察署 中河原交番,35.6599236,139.4577111
窃盗,オートバイ盗,府中,南町交番,132063,東京都,府中市,是政６丁目,2022/9/28,23,一戸建住宅,その他,キーなし,なし,自動二輪（50cc超）,府中市是政６丁目,35.653995,139.47823, 府中警察署 南町交番,35.6571306,139.4635607
窃盗,オートバイ盗,府中,大国魂交番,132063,東京都,府中市,八幡町２丁目,2022/3/17,9,その他,駐車（輪）場,キーあり,あり,自動二輪（50cc超）,府中市八幡町２丁目,35.6695789,139.4878532, 府中警察署 大国魂交番,35.669881,139.4795967
窃盗,オートバイ盗,府中,大国魂交番,132063,東京都,府中市,府中町２丁目,2022/1/9,9,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）,府中市府中町２丁目,35.6746615,139.4831446, 府中警察署 大国魂交番,35.669881,139.4795967
窃盗,オートバイ盗,府中,大国魂交番,132063,東京都,府中市,府中町２丁目,2022/8/8,13,駐車（輪）場,駐車（輪）場,キーあり,なし,自動二輪（50cc超）,府中市府中町２丁目,35.6746615,139.4831446, 府中警察署 大国魂交番,35.669881,139.4795967
窃盗,オートバイ盗,府中,大国魂交番,132063,東京都,府中市,本町１丁目,2022/5/3,9,駐車（輪）場,駐車（輪）場,キーあり,なし,自動二輪（50cc超）,府中市本町１丁目,35.666471,139.477994, 府中警察署 大国魂交番,35.669881,139.4795967
窃盗,オートバイ盗,府中,大国魂交番,132063,東京都,府中市,宮町１丁目,2022/12/1,23,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）,府中市宮町１丁目,35.6712082,139.4814698, 府中警察署 大国魂交番,35.669881,139.4795967
窃盗,オートバイ盗,府中,是政交番,132063,東京都,府中市,小柳町４丁目,2022/9/28,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,府中市小柳町４丁目,35.6580501,139.5029484, 府中警察署 是政交番,35.6575635,139.4874786
窃盗,オートバイ盗,府中,本宿交番,132063,東京都,府中市,日新町３丁目,2021/8/21,不明,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）,府中市日新町３丁目,35.668984,139.44924, 府中警察署 本宿交番,35.6732682,139.4588436
窃盗,オートバイ盗,府中,本宿交番,132063,東京都,府中市,日新町３丁目,2022/7/20,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,府中市日新町３丁目,35.668984,139.44924, 府中警察署 本宿交番,35.6732682,139.4588436
窃盗,オートバイ盗,府中,本宿交番,132063,東京都,府中市,本宿町１丁目,2020/8/1,0,駐車（輪）場,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）,府中市本宿町１丁目,35.6704804,139.4593199, 府中警察署 本宿交番,35.6732682,139.4588436
窃盗,オートバイ盗,府中,栄町交番,132063,東京都,府中市,栄町３丁目,2022/9/24,22,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,自動二輪（50cc超）,府中市栄町３丁目,35.6875853,139.4723437, 府中警察署 栄町交番,35.688507,139.479901
窃盗,オートバイ盗,府中,美好町交番,132063,東京都,府中市,片町１丁目,2022/6/3,7,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）,府中市片町１丁目,35.6714834,139.4714211, 府中警察署 美好町交番,35.672925,139.466042
窃盗,オートバイ盗,小金井,国分寺駅北口交番,132144,東京都,国分寺市,東恋ヶ窪２丁目,2022/10/20,18,その他,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,国分寺市東恋ヶ窪２丁目,35.7082047,139.4758123, 小金井警察署 国分寺駅北口交番,,
窃盗,オートバイ盗,小金井,本多交番,132101,東京都,小金井市,貫井北町４丁目,2022/4/8,12,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）,小金井市貫井北町４丁目,35.706235,139.491865, 小金井警察署 本多交番,35.7047,139.485789
窃盗,オートバイ盗,小金井,西国分寺駅前交番,132101,東京都,小金井市,本町６丁目,2022/1/4,22,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）,小金井市本町６丁目,35.6998863,139.5032059, 小金井警察署 西国分寺駅前交番,35.6994984,139.4667961
窃盗,オートバイ盗,小金井,西国分寺駅前交番,132144,東京都,国分寺市,西恋ヶ窪３丁目,2022/11/7,19,４階建て以上共同住宅,その他,キーなし,なし,原動機付自転車（50cc以下）,国分寺市西恋ヶ窪３丁目,35.7045405,139.4644637, 小金井警察署 西国分寺駅前交番,35.6994984,139.4667961
窃盗,オートバイ盗,小金井,西町交番,132144,東京都,国分寺市,西町５丁目,2022/9/15,19,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）,国分寺市西町５丁目,35.7169085,139.4331558, 小金井警察署 西町交番,35.712753,139.437543
窃盗,オートバイ盗,田無,ひばりが丘団地交番,132225,東京都,東久留米市,南町４丁目,2022/12/24,19,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,東久留米市南町４丁目,35.744789,139.521748, 田無警察署 ひばりが丘団地交番,,
窃盗,オートバイ盗,田無,ひばりが丘駅前交番,132292,東京都,西東京市,ひばりが丘３丁目,2022/9/21,17,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,西東京市ひばりが丘３丁目,35.7446167,139.5353396, 田無警察署 ひばりが丘駅前交番,,
窃盗,オートバイ盗,田無,ひばりが丘駅前交番,132292,東京都,西東京市,ひばりが丘北４丁目,2022/12/15,20,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）,西東京市ひばりが丘北４丁目,35.753444,139.54453, 田無警察署 ひばりが丘駅前交番,,
窃盗,オートバイ盗,田無,ひばりが丘駅前交番,132292,東京都,西東京市,谷戸町１丁目,2022/12/16,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,西東京市谷戸町１丁目,35.7414117,139.545413, 田無警察署 ひばりが丘駅前交番,,
窃盗,オートバイ盗,田無,上の原交番,132225,東京都,東久留米市,上の原２丁目,2022/2/14,13,その他,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）,東久留米市上の原２丁目,35.771809,139.545799, 田無警察署 上の原交番,35.7687285,139.5427002
窃盗,オートバイ盗,田無,下里駐在所,132225,東京都,東久留米市,下里４丁目,2021/4/10,7,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,東久留米市下里４丁目,35.753699,139.496259, 田無警察署 下里駐在所,35.75425,139.500008
窃盗,オートバイ盗,田無,下里駐在所,132225,東京都,東久留米市,下里４丁目,2022/1/19,20,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,自動二輪（50cc超）,東久留米市下里４丁目,35.753699,139.496259, 田無警察署 下里駐在所,35.75425,139.500008
窃盗,オートバイ盗,田無,保谷駅前交番,132292,東京都,西東京市,東町２丁目,2022/11/13,17,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）,西東京市東町２丁目,35.7460633,139.5613225, 田無警察署 保谷駅前交番,35.7477019,139.5667777
窃盗,オートバイ盗,田無,前沢交番,132225,東京都,東久留米市,前沢３丁目,2022/7/29,1,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）,東久留米市前沢３丁目,35.741177,139.516755, 田無警察署 前沢交番,35.751001,139.510702
窃盗,オートバイ盗,田無,前沢交番,132225,東京都,東久留米市,南沢４丁目,2022/12/24,11,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,東久留米市南沢４丁目,35.747885,139.528101, 田無警察署 前沢交番,35.751001,139.510702
窃盗,オートバイ盗,田無,南沢交番,132225,東京都,東久留米市,幸町１丁目,2022/6/13,11,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）,東久留米市幸町１丁目,35.760505,139.524723, 田無警察署 南沢交番,35.7593321,139.5272438
窃盗,オートバイ盗,田無,東久留米駅前交番,132225,東京都,東久留米市,浅間町２丁目,2022/2/12,10,一戸建住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）,東久留米市浅間町２丁目,35.759358,139.542706, 田無警察署 東久留米駅前交番,35.7608931,139.5351436
窃盗,オートバイ盗,田無,東久留米駅前交番,132225,東京都,東久留米市,中央町３丁目,2022/2/12,0,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）,東久留米市中央町３丁目,35.751192,139.522259, 田無警察署 東久留米駅前交番,35.7608931,139.5351436
窃盗,オートバイ盗,田無,東久留米駅前交番,132225,東京都,東久留米市,本町１丁目,2022/3/16,7,駐車（輪）場,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）,東久留米市本町１丁目,35.759085,139.533352, 田無警察署 東久留米駅前交番,35.7608931,139.5351436
窃盗,オートバイ盗,田無,東伏見交番,132292,東京都,西東京市,東町３丁目,2022/8/26,8,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）,西東京市東町３丁目,35.74618,139.564966, 田無警察署 東伏見交番,35.7285406,139.5641383
窃盗,オートバイ盗,田無,東伏見交番,132292,東京都,西東京市,富士町１丁目,2022/6/25,18,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,西東京市富士町１丁目,35.733653,139.560241, 田無警察署 東伏見交番,35.7285406,139.5641383
窃盗,オートバイ盗,田無,滝山交番,132225,東京都,東久留米市,滝山６丁目,2018/7/10,21,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）,東久留米市滝山６丁目,35.747731,139.503683, 田無警察署 滝山交番,35.746279,139.503758
窃盗,オートバイ盗,田無,滝山交番,132225,東京都,東久留米市,滝山６丁目,2022/12/17,16,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）,東久留米市滝山６丁目,35.747731,139.503683, 田無警察署 滝山交番,35.746279,139.503758
窃盗,オートバイ盗,田無,滝山交番,132225,東京都,東久留米市,前沢２丁目,2022/1/28,15,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）,東久留米市前沢２丁目,35.744218,139.516936, 田無警察署 滝山交番,35.746279,139.503758
窃盗,オートバイ盗,田無,滝山交番,132225,東京都,東久留米市,前沢４丁目,2022/9/11,19,その他,駐車（輪）場,キーあり,なし,自動二輪（50cc超）,東久留米市前沢４丁目,35.744745,139.512264, 田無警察署 滝山交番,35.746279,139.503758
窃盗,オートバイ盗,田無,田無駅前交番,132292,東京都,西東京市,芝久保町２丁目,2022/11/30,4,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,西東京市芝久保町２丁目,35.72731,139.527935, 田無警察署 田無駅前交番,35.7275449,139.5404858
窃盗,オートバイ盗,田無,田無駅前交番,132292,東京都,西東京市,芝久保町５丁目,2022/8/31,16,一戸建住宅,その他,キーあり,なし,原動機付自転車（50cc以下）,西東京市芝久保町５丁目,35.732881,139.525281, 田無警察署 田無駅前交番,35.7275449,139.5404858
窃盗,オートバイ盗,田無,田無駅前交番,132292,東京都,西東京市,田無町７丁目,2022/11/5,16,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,自動二輪（50cc超）,西東京市田無町７丁目,35.7319061,139.5333208, 田無警察署 田無駅前交番,35.7275449,139.5404858
窃盗,オートバイ盗,東村山,久米川駅前交番,132136,東京都,東村山市,栄町２丁目,2022/2/6,11,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）,東村山市栄町２丁目,35.74883,139.470588, 東村山警察署 久米川駅前交番,35.7504295,139.4721763
窃盗,オートバイ盗,東村山,久米川駐在所,132136,東京都,東村山市,久米川町３丁目,2022/11/11,8,その他,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）,東村山市久米川町３丁目,35.763904,139.475685, 東村山警察署 久米川駐在所,35.768065,139.4724105
窃盗,オートバイ盗,東村山,久米川駐在所,132136,東京都,東村山市,久米川町４丁目,2022/8/22,17,その他,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）,東村山市久米川町４丁目,35.764251,139.470419, 東村山警察署 久米川駐在所,35.768065,139.4724105
窃盗,オートバイ盗,東村山,廻田駐在所,132136,東京都,東村山市,多摩湖町４丁目,2022/4/7,1,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,東村山市多摩湖町４丁目,35.766737,139.448683, 東村山警察署 廻田駐在所,35.758512100000004,139.4504761549547
窃盗,オートバイ盗,東村山,旭が丘交番,132217,東京都,清瀬市,旭が丘３丁目,2022/5/5,19,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,清瀬市旭が丘３丁目,35.796907,139.538466, 東村山警察署 旭が丘交番,,
窃盗,オートバイ盗,東村山,東村山駅前交番,132136,東京都,東村山市,恩多町３丁目,2022/1/6,20,その他の住宅（３階建て以下共同住宅等）,その他,キーなし,なし,自動二輪（50cc超）,東村山市恩多町３丁目,35.753567,139.481549, 東村山警察署 東村山駅前交番,35.75965585,139.46639088436842
