罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,施錠関係,現金被害の有無,name,latitude,longitude,police_office_name,police_office_latitude,police_office_longitude
窃盗,車上ねらい,町田,本町田交番,132098.0,東京都,町田市,本町田,2022/3/21,18,駐車（輪）場,駐車（輪）場,施錠した,なし,町田市本町田,35.5657183,139.4431519, 町田警察署 本町田交番,35.5596099,139.4481245
窃盗,車上ねらい,町田,本町田交番,132098.0,東京都,町田市,本町田,2022/5/18,23,駐車（輪）場,駐車（輪）場,施錠した,なし,町田市本町田,35.5657183,139.4431519, 町田警察署 本町田交番,35.5596099,139.4481245
窃盗,車上ねらい,町田,本町田交番,132098.0,東京都,町田市,本町田,2022/8/5,16,その他,その他,施錠せず,なし,町田市本町田,35.5657183,139.4431519, 町田警察署 本町田交番,35.5596099,139.4481245
窃盗,車上ねらい,町田,町田駅前交番,132098.0,東京都,町田市,原町田５丁目,2022/1/21,15,道路上,その他,施錠せず,なし,町田市原町田５丁目,35.5462891,139.450585, 町田警察署 町田駅前交番,35.5448208,139.4459565
窃盗,車上ねらい,町田,町田駅前交番,132098.0,東京都,町田市,原町田６丁目,2022/6/26,13,駐車（輪）場,駐車（輪）場,施錠せず,なし,町田市原町田６丁目,35.544025,139.4474434, 町田警察署 町田駅前交番,35.5448208,139.4459565
窃盗,車上ねらい,町田,町田駅前交番,132098.0,東京都,町田市,森野１丁目,2022/11/16,20,駐車（輪）場,駐車（輪）場,施錠せず,なし,町田市森野１丁目,35.5451441,139.4423016, 町田警察署 町田駅前交番,35.5448208,139.4459565
窃盗,車上ねらい,町田,町田駅前交番,132098.0,東京都,町田市,森野１丁目,2022/11/30,14,駐車（輪）場,駐車（輪）場,施錠した,なし,町田市森野１丁目,35.5451441,139.4423016, 町田警察署 町田駅前交番,35.5448208,139.4459565
窃盗,車上ねらい,町田,藤の台団地交番,132098.0,東京都,町田市,金井７丁目,2022/3/27,11,その他,駐車（輪）場,施錠せず,なし,町田市金井７丁目,35.5733867,139.4640151, 町田警察署 藤の台団地交番,35.571763,139.4556171
窃盗,車上ねらい,町田,野津田駐在所,132098.0,東京都,町田市,野津田町,2022/2/4,20,一戸建住宅,駐車（輪）場,施錠せず,なし,町田市野津田町,35.585428,139.4471239, 町田警察署 野津田駐在所,35.5887656,139.4543409
窃盗,車上ねらい,町田,野津田駐在所,132098.0,東京都,町田市,野津田町,2022/5/7,14,その他,駐車（輪）場,施錠せず,なし,町田市野津田町,35.585428,139.4471239, 町田警察署 野津田駐在所,35.5887656,139.4543409
窃盗,車上ねらい,町田,野津田駐在所,132098.0,東京都,町田市,野津田町,2022/8/25,8,その他,駐車（輪）場,施錠した,なし,町田市野津田町,35.585428,139.4471239, 町田警察署 野津田駐在所,35.5887656,139.4543409
窃盗,車上ねらい,町田,金森交番,132098.0,東京都,町田市,金森１丁目,2022/7/9,22,駐車（輪）場,駐車（輪）場,施錠せず,なし,町田市金森１丁目,35.5364706,139.4519975, 町田警察署 金森交番,35.5363443,139.4563686
窃盗,車上ねらい,町田,金森交番,132098.0,東京都,町田市,金森２丁目,2022/4/18,15,駐車（輪）場,駐車（輪）場,施錠した,なし,町田市金森２丁目,35.5331719,139.4586476, 町田警察署 金森交番,35.5363443,139.4563686
窃盗,車上ねらい,町田,金森交番,132098.0,東京都,町田市,金森東１丁目,2022/9/3,12,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし,町田市金森東１丁目,35.5359437,139.4608383, 町田警察署 金森交番,35.5363443,139.4563686
窃盗,車上ねらい,町田,金森交番,132098.0,東京都,町田市,金森東１丁目,2022/11/25,22,一戸建住宅,駐車（輪）場,施錠せず,あり,町田市金森東１丁目,35.5359437,139.4608383, 町田警察署 金森交番,35.5363443,139.4563686
窃盗,車上ねらい,町田,高ヶ坂駐在所,132098.0,東京都,町田市,高ヶ坂２丁目,2022/7/25,10,駐車（輪）場,駐車（輪）場,施錠した,あり,町田市高ヶ坂２丁目,35.5427576,139.4574424, 町田警察署 高ヶ坂駐在所,35.5421564,139.4606797
窃盗,車上ねらい,町田,高ヶ坂駐在所,132098.0,東京都,町田市,高ヶ坂４丁目,2022/4/9,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,なし,町田市高ヶ坂４丁目,35.5469637,139.4646985, 町田警察署 高ヶ坂駐在所,35.5421564,139.4606797
窃盗,車上ねらい,町田,鶴川駅前交番,132098.0,東京都,町田市,能ヶ谷２丁目,2022/9/10,18,その他,駐車（輪）場,施錠せず,なし,町田市能ヶ谷２丁目,35.5851681,139.4801879, 町田警察署 鶴川駅前交番,35.5836702,139.4815488
窃盗,車上ねらい,町田,鶴間交番,132098.0,東京都,町田市,金森４丁目,2022/11/16,19,一戸建住宅,駐車（輪）場,施錠せず,なし,町田市金森４丁目,35.5239213,139.4642422, 町田警察署 鶴間交番,35.5207039,139.4712956
窃盗,車上ねらい,町田,鶴間交番,132098.0,東京都,町田市,鶴間３丁目,2022/1/3,12,その他,駐車（輪）場,施錠せず,なし,町田市鶴間３丁目,35.5095318,139.4703551, 町田警察署 鶴間交番,35.5207039,139.4712956
窃盗,車上ねらい,町田,鶴間交番,132098.0,東京都,町田市,鶴間４丁目,2022/6/5,21,４階建て以上共同住宅,駐車（輪）場,施錠した,なし,町田市鶴間４丁目,35.5054536,139.470775, 町田警察署 鶴間交番,35.5207039,139.4712956
窃盗,車上ねらい,日野,多摩平交番,132128.0,東京都,日野市,多摩平２丁目,2022/2/12,11,その他,駐車（輪）場,施錠せず,なし,日野市多摩平２丁目,35.66357,139.381696, 日野警察署 多摩平交番,35.6627174,139.3796939
窃盗,車上ねらい,日野,多摩平交番,132128.0,東京都,日野市,多摩平２丁目,2022/6/13,15,その他,駐車（輪）場,施錠せず,なし,日野市多摩平２丁目,35.66357,139.381696, 日野警察署 多摩平交番,35.6627174,139.3796939
窃盗,車上ねらい,日野,平山交番,132128.0,東京都,日野市,平山６丁目,2022/4/5,8,駐車（輪）場,駐車（輪）場,施錠した,なし,日野市平山６丁目,35.643182,139.380572, 日野警察署 平山交番,35.64812,139.386272
窃盗,車上ねらい,日野,平山交番,132128.0,東京都,日野市,南平４丁目,2022/1/23,21,一戸建住宅,駐車（輪）場,施錠せず,あり,日野市南平４丁目,35.660384,139.399964, 日野警察署 平山交番,35.64812,139.386272
窃盗,車上ねらい,日野,百草園交番,132128.0,東京都,日野市,落川,2022/3/27,13,その他,その他,施錠せず,なし,日野市落川,35.658368,139.429822, 日野警察署 百草園交番,35.65662955,139.43196087876925
窃盗,車上ねらい,日野,百草園交番,132128.0,東京都,日野市,落川,2022/9/21,18,その他,駐車（輪）場,施錠せず,あり,日野市落川,35.658368,139.429822, 日野警察署 百草園交番,35.65662955,139.43196087876925
窃盗,車上ねらい,日野,百草園交番,132128.0,東京都,日野市,落川,2022/11/4,14,その他,駐車（輪）場,施錠せず,なし,日野市落川,35.658368,139.429822, 日野警察署 百草園交番,35.65662955,139.43196087876925
窃盗,車上ねらい,日野,豊田駅前交番,132128.0,東京都,日野市,豊田３丁目,2022/4/10,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,あり,日野市豊田３丁目,35.65617,139.379941, 日野警察署 豊田駅前交番,35.658675,139.380578
窃盗,車上ねらい,日野,豊田駅前交番,132128.0,東京都,日野市,東豊田４丁目,2022/9/22,9,道路上,その他,施錠せず,あり,日野市東豊田４丁目,35.665661,139.390632, 日野警察署 豊田駅前交番,35.658675,139.380578
窃盗,車上ねらい,日野,高幡不動駅南口交番,132128.0,東京都,日野市,高幡,2022/11/27,4,駐車（輪）場,駐車（輪）場,施錠せず,なし,日野市高幡,35.662314,139.414086, 日野警察署 高幡不動駅南口交番,35.6621099,139.4129333
窃盗,車上ねらい,日野,高幡不動駅南口交番,132128.0,東京都,日野市,三沢１丁目,2022/4/19,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,なし,日野市三沢１丁目,35.659783,139.420843, 日野警察署 高幡不動駅南口交番,35.6621099,139.4129333
窃盗,車上ねらい,日野,高幡不動駅南口交番,132128.0,東京都,日野市,万願寺５丁目,2022/3/3,19,４階建て以上共同住宅,その他,施錠せず,あり,日野市万願寺５丁目,35.668418,139.414224, 日野警察署 高幡不動駅南口交番,35.6621099,139.4129333
窃盗,車上ねらい,昭島,つつじが丘駐在所,132071.0,東京都,昭島市,つつじが丘３丁目,2022/5/30,15,その他,駐車（輪）場,施錠せず,なし,昭島市つつじが丘３丁目,35.7126176,139.3677382, 昭島警察署 つつじが丘駐在所,,
窃盗,車上ねらい,昭島,中神駐在所,132071.0,東京都,昭島市,宮沢町,2022/9/4,9,その他,駐車（輪）場,施錠せず,なし,昭島市宮沢町,35.7019141,139.3624071, 昭島警察署 中神駐在所,35.710477,139.3785505
窃盗,車上ねらい,昭島,多摩大橋交番,132071.0,東京都,昭島市,宮沢町２丁目,2022/4/25,22,４階建て以上共同住宅,駐車（輪）場,施錠した,あり,昭島市宮沢町２丁目,35.7004625,139.3633063, 昭島警察署 多摩大橋交番,35.696781,139.375771
窃盗,車上ねらい,昭島,大神駐在所,132071.0,東京都,昭島市,大神町１丁目,2022/3/24,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,あり,昭島市大神町１丁目,35.7039875,139.3592246, 昭島警察署 大神駐在所,35.699281,139.360745
窃盗,車上ねらい,昭島,大神駐在所,132071.0,東京都,昭島市,大神町２丁目,2022/6/7,17,駐車（輪）場,駐車（輪）場,施錠した,なし,昭島市大神町２丁目,35.705375,139.356834, 昭島警察署 大神駐在所,35.699281,139.360745
窃盗,車上ねらい,昭島,大神駐在所,132071.0,東京都,昭島市,田中町３丁目,2022/2/22,5,駐車（輪）場,駐車（輪）場,施錠せず,なし,昭島市田中町３丁目,35.700785,139.350612, 昭島警察署 大神駐在所,35.699281,139.360745
窃盗,車上ねらい,昭島,小荷田交番,132071.0,東京都,昭島市,緑町５丁目,2022/3/16,19,一戸建住宅,駐車（輪）場,施錠せず,なし,昭島市緑町５丁目,35.7142888,139.3401219, 昭島警察署 小荷田交番,35.7141158,139.3381602
窃盗,車上ねらい,昭島,拝島駅前交番,132071.0,東京都,昭島市,緑町２丁目,2022/11/19,20,一戸建住宅,駐車（輪）場,施錠せず,なし,昭島市緑町２丁目,35.712177,139.347723, 昭島警察署 拝島駅前交番,35.7202672,139.3431157
窃盗,車上ねらい,昭島,昭島駅前交番,132071.0,東京都,昭島市,朝日町２丁目,2022/1/4,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,あり,昭島市朝日町２丁目,35.7094302,139.3713917, 昭島警察署 昭島駅前交番,35.7135536,139.3605048
窃盗,車上ねらい,昭島,昭島駅前交番,132071.0,東京都,昭島市,朝日町４丁目,2022/9/16,13,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,あり,昭島市朝日町４丁目,35.7068675,139.3693693, 昭島警察署 昭島駅前交番,35.7135536,139.3605048
窃盗,車上ねらい,昭島,昭島駅前交番,132071.0,東京都,昭島市,昭和町２丁目,2022/2/4,17,４階建て以上共同住宅,駐車（輪）場,施錠せず,あり,昭島市昭和町２丁目,35.71292,139.360379, 昭島警察署 昭島駅前交番,35.7135536,139.3605048
窃盗,車上ねらい,昭島,昭島駅前交番,132071.0,東京都,昭島市,松原町１丁目,2022/4/21,11,その他,駐車（輪）場,施錠せず,なし,昭島市松原町１丁目,35.713303,139.356068, 昭島警察署 昭島駅前交番,35.7135536,139.3605048
窃盗,車上ねらい,昭島,東中神駅前交番,132071.0,東京都,昭島市,中神町,2022/5/2,17,その他,駐車（輪）場,施錠せず,なし,昭島市中神町,35.711499,139.3767214, 昭島警察署 東中神駅前交番,35.706114,139.383659
窃盗,車上ねらい,昭島,東中神駅前交番,132071.0,東京都,昭島市,中神町１丁目,2022/4/26,0,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,あり,昭島市中神町１丁目,35.7033455,139.3696189, 昭島警察署 東中神駅前交番,35.706114,139.383659
窃盗,車上ねらい,昭島,玉川駐在所,132071.0,東京都,昭島市,朝日町３丁目,2022/10/19,14,道路上,その他,施錠せず,あり,昭島市朝日町３丁目,35.7067602,139.373947, 昭島警察署 玉川駐在所,35.704515,139.375566
窃盗,車上ねらい,立川,天王橋交番,132021.0,東京都,立川市,上砂町１丁目,2022/8/11,20,４階建て以上共同住宅,駐車（輪）場,施錠した,あり,立川市上砂町１丁目,35.719746,139.391744, 立川警察署 天王橋交番,35.726667,139.38402
窃盗,車上ねらい,立川,天王橋交番,132021.0,東京都,立川市,一番町３丁目,2022/1/30,10,道路上,その他,施錠せず,あり,立川市一番町３丁目,35.728772,139.378327, 立川警察署 天王橋交番,35.726667,139.38402
窃盗,車上ねらい,立川,富士見台交番,132152.0,東京都,国立市,富士見台２丁目,2022/9/22,17,道路上,その他,施錠せず,なし,国立市富士見台２丁目,35.684824,139.443473, 立川警察署 富士見台交番,35.6857014,139.4474238
窃盗,車上ねらい,立川,富士見台交番,132152.0,東京都,国立市,富士見台３丁目,2022/4/6,12,道路上,その他,施錠せず,なし,国立市富士見台３丁目,35.686798,139.436915, 立川警察署 富士見台交番,35.6857014,139.4474238
窃盗,車上ねらい,立川,富士見台交番,132152.0,東京都,国立市,富士見台３丁目,2022/4/10,9,道路上,その他,施錠せず,あり,国立市富士見台３丁目,35.686798,139.436915, 立川警察署 富士見台交番,35.6857014,139.4474238
窃盗,車上ねらい,立川,砂川八番交番,132021.0,東京都,立川市,幸町５丁目,2022/2/26,13,道路上,その他,施錠せず,なし,立川市幸町５丁目,35.726485,139.422299, 立川警察署 砂川八番交番,35.722696,139.422405
窃盗,車上ねらい,立川,砂川四番交番,132021.0,東京都,立川市,砂川町７丁目,2022/7/5,18,駐車（輪）場,駐車（輪）場,施錠した,なし,立川市砂川町７丁目,35.732055,139.406096, 立川警察署 砂川四番交番,35.723372,139.403092
窃盗,車上ねらい,立川,立川駅北口交番,132021.0,東京都,立川市,曙町１丁目,2022/4/30,7,駐車（輪）場,駐車（輪）場,施錠せず,なし,立川市曙町１丁目,35.6994079,139.4090193, 立川警察署 立川駅北口交番,35.6985845,139.4139701
窃盗,車上ねらい,立川,立川駅北口交番,132021.0,東京都,立川市,曙町１丁目,2022/6/12,10,駐車（輪）場,駐車（輪）場,施錠した,なし,立川市曙町１丁目,35.6994079,139.4090193, 立川警察署 立川駅北口交番,35.6985845,139.4139701
窃盗,車上ねらい,立川,立川駅北口交番,132021.0,東京都,立川市,曙町１丁目,2022/6/12,20,駐車（輪）場,駐車（輪）場,施錠した,なし,立川市曙町１丁目,35.6994079,139.4090193, 立川警察署 立川駅北口交番,35.6985845,139.4139701
窃盗,車上ねらい,立川,立川駅北口交番,132021.0,東京都,立川市,曙町２丁目,2022/6/2,21,道路上,その他,施錠せず,なし,立川市曙町２丁目,35.7005665,139.4156758, 立川警察署 立川駅北口交番,35.6985845,139.4139701
窃盗,車上ねらい,立川,立川駅北口交番,132021.0,東京都,立川市,曙町２丁目,2022/10/17,15,その他,その他,施錠せず,あり,立川市曙町２丁目,35.7005665,139.4156758, 立川警察署 立川駅北口交番,35.6985845,139.4139701
窃盗,車上ねらい,立川,立川駅北口交番,132021.0,東京都,立川市,曙町３丁目,2022/7/23,8,道路上,その他,施錠せず,あり,立川市曙町３丁目,35.7029453,139.4241867, 立川警察署 立川駅北口交番,35.6985845,139.4139701
窃盗,車上ねらい,立川,立川駅南口交番,132021.0,東京都,立川市,柴崎町３丁目,2022/3/23,0,駐車（輪）場,駐車（輪）場,施錠せず,なし,立川市柴崎町３丁目,35.6945656,139.4122738, 立川警察署 立川駅南口交番,35.6968299,139.4127153
窃盗,車上ねらい,立川,羽衣町交番,132152.0,東京都,国立市,北３丁目,2022/4/19,18,４階建て以上共同住宅,駐車（輪）場,施錠せず,あり,国立市北３丁目,35.70153,139.429603, 立川警察署 羽衣町交番,35.693311,139.42885
窃盗,車上ねらい,立川,若葉町駐在所,132021.0,東京都,立川市,若葉町１丁目,2022/6/19,18,一戸建住宅,その他,施錠した,あり,立川市若葉町１丁目,35.718201,139.436346, 立川警察署 若葉町駐在所,35.719836,139.438154
窃盗,車上ねらい,立川,谷保交番,132152.0,東京都,国立市,谷保,2022/5/19,10,道路上,その他,施錠せず,あり,国立市谷保,35.680331,139.439839, 立川警察署 谷保交番,35.682193,139.438002
窃盗,車上ねらい,立川,谷保交番,132152.0,東京都,国立市,谷保７丁目,2022/4/22,14,その他,その他,施錠せず,あり,国立市谷保７丁目,35.674317,139.448694, 立川警察署 谷保交番,35.682193,139.438002
窃盗,車上ねらい,立川,谷保交番,132152.0,東京都,国立市,泉４丁目,2022/5/30,22,その他,駐車（輪）場,施錠した,なし,国立市泉４丁目,35.677001,139.431626, 立川警察署 谷保交番,35.682193,139.438002
窃盗,車上ねらい,立川,錦町交番,132021.0,東京都,立川市,羽衣町１丁目,2022/2/25,14,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし,立川市羽衣町１丁目,35.6957987,139.424839, 立川警察署 錦町交番,35.6958957,139.4193714
窃盗,車上ねらい,立川,高松町交番,132021.0,東京都,立川市,泉町,2022/12/18,11,その他,駐車（輪）場,施錠せず,なし,立川市泉町,35.7158865,139.4043204, 立川警察署 高松町交番,35.7054392,139.4191051
窃盗,車上ねらい,府中,中河原交番,132063.0,東京都,府中市,住吉町１丁目,2022/4/8,15,駐車（輪）場,駐車（輪）場,施錠せず,あり,府中市住吉町１丁目,35.6608637,139.4598092, 府中警察署 中河原交番,35.6599236,139.4577111
窃盗,車上ねらい,府中,中河原交番,132063.0,東京都,府中市,住吉町４丁目,2022/3/30,22,その他,その他,施錠せず,なし,府中市住吉町４丁目,35.6612357,139.4547304, 府中警察署 中河原交番,35.6599236,139.4577111
窃盗,車上ねらい,府中,中河原交番,132063.0,東京都,府中市,住吉町５丁目,2022/4/5,11,道路上,その他,施錠せず,なし,府中市住吉町５丁目,35.656894,139.45381, 府中警察署 中河原交番,35.6599236,139.4577111
窃盗,車上ねらい,府中,中河原交番,132063.0,東京都,府中市,南町３丁目,2022/1/3,14,一戸建住宅,駐車（輪）場,施錠せず,なし,府中市南町３丁目,35.66066,139.465804, 府中警察署 中河原交番,35.6599236,139.4577111
窃盗,車上ねらい,府中,中河原交番,132063.0,東京都,府中市,四谷１丁目,2022/4/8,9,道路上,その他,施錠せず,あり,府中市四谷１丁目,35.6593052,139.4511622, 府中警察署 中河原交番,35.6599236,139.4577111
窃盗,車上ねらい,府中,中河原交番,132063.0,東京都,府中市,四谷５丁目,2022/7/1,17,その他,駐車（輪）場,施錠せず,あり,府中市四谷５丁目,35.6655227,139.438304, 府中警察署 中河原交番,35.6599236,139.4577111
窃盗,車上ねらい,府中,分梅駐在所,132063.0,東京都,府中市,分梅町３丁目,2022/3/30,13,駐車（輪）場,駐車（輪）場,施錠せず,あり,府中市分梅町３丁目,35.666626,139.46146, 府中警察署 分梅駐在所,35.665732,139.464515
窃盗,車上ねらい,府中,多磨駐在所,132063.0,東京都,府中市,多磨町１丁目,2022/5/23,14,道路上,その他,施錠せず,あり,府中市多磨町１丁目,35.679466,139.520511, 府中警察署 多磨駐在所,35.6781009,139.513502
窃盗,車上ねらい,府中,多磨駐在所,132063.0,東京都,府中市,紅葉丘２丁目,2022/3/1,11,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし,府中市紅葉丘２丁目,35.678865,139.516057, 府中警察署 多磨駐在所,35.6781009,139.513502
窃盗,車上ねらい,府中,大国魂交番,132063.0,東京都,府中市,寿町１丁目,2022/7/31,11,その他,駐車（輪）場,施錠せず,あり,府中市寿町１丁目,35.6753932,139.4786347, 府中警察署 大国魂交番,35.669881,139.4795967
窃盗,車上ねらい,府中,大国魂交番,132063.0,東京都,府中市,八幡町１丁目,2022/6/1,不明,一戸建住宅,その他,施錠せず,あり,府中市八幡町１丁目,35.6691576,139.484657, 府中警察署 大国魂交番,35.669881,139.4795967
窃盗,車上ねらい,府中,大国魂交番,132063.0,東京都,府中市,本町２丁目,2022/5/20,23,道路上,その他,施錠せず,あり,府中市本町２丁目,35.6661226,139.4752629, 府中警察署 大国魂交番,35.669881,139.4795967
窃盗,車上ねらい,府中,大国魂交番,132063.0,東京都,府中市,本町２丁目,2022/9/11,14,道路上,その他,施錠せず,なし,府中市本町２丁目,35.6661226,139.4752629, 府中警察署 大国魂交番,35.669881,139.4795967
窃盗,車上ねらい,府中,大国魂交番,132063.0,東京都,府中市,緑町２丁目,2022/4/5,10,道路上,その他,施錠せず,あり,府中市緑町２丁目,35.674211,139.489485, 府中警察署 大国魂交番,35.669881,139.4795967
窃盗,車上ねらい,府中,大国魂交番,132063.0,東京都,府中市,宮西町２丁目,2022/1/10,14,その他,駐車（輪）場,施錠せず,あり,府中市宮西町２丁目,35.6696954,139.4776078, 府中警察署 大国魂交番,35.669881,139.4795967
窃盗,車上ねらい,府中,大国魂交番,132063.0,東京都,府中市,宮町２丁目,2022/3/30,11,駐車（輪）場,駐車（輪）場,施錠せず,なし,府中市宮町２丁目,35.6691535,139.4815294, 府中警察署 大国魂交番,35.669881,139.4795967
窃盗,車上ねらい,府中,日鋼町交番,132063.0,東京都,府中市,日鋼町,2022/4/11,8,道路上,その他,施錠せず,あり,府中市日鋼町,35.676331,139.470389, 府中警察署 日鋼町交番,35.677897,139.467681
窃盗,車上ねらい,府中,是政交番,132063.0,東京都,府中市,小柳町２丁目,2022/1/19,8,道路上,その他,施錠せず,あり,府中市小柳町２丁目,35.6615682,139.5010358, 府中警察署 是政交番,35.6575635,139.4874786
窃盗,車上ねらい,府中,是政交番,132063.0,東京都,府中市,小柳町２丁目,2022/3/3,9,駐車（輪）場,駐車（輪）場,施錠せず,あり,府中市小柳町２丁目,35.6615682,139.5010358, 府中警察署 是政交番,35.6575635,139.4874786
窃盗,車上ねらい,府中,是政交番,132063.0,東京都,府中市,小柳町４丁目,2018/12/1,不明,その他,駐車（輪）場,施錠せず,あり,府中市小柳町４丁目,35.6580501,139.5029484, 府中警察署 是政交番,35.6575635,139.4874786
窃盗,車上ねらい,府中,是政交番,132063.0,東京都,府中市,小柳町４丁目,2018/12/1,不明,その他の住宅（３階建て以下共同住宅等）,その他,施錠せず,あり,府中市小柳町４丁目,35.6580501,139.5029484, 府中警察署 是政交番,35.6575635,139.4874786
窃盗,車上ねらい,府中,是政交番,132063.0,東京都,府中市,矢崎町５丁目,2022/3/24,2,その他,駐車（輪）場,施錠せず,なし,府中市矢崎町５丁目,35.656518,139.477581, 府中警察署 是政交番,35.6575635,139.4874786
窃盗,車上ねらい,府中,本宿交番,132063.0,東京都,府中市,西府町１丁目,2022/11/26,9,道路上,その他,施錠せず,なし,府中市西府町１丁目,35.672492,139.454828, 府中警察署 本宿交番,35.6732682,139.4588436
窃盗,車上ねらい,府中,本宿交番,132063.0,東京都,府中市,西府町５丁目,2022/11/22,19,その他,駐車（輪）場,施錠せず,なし,府中市西府町５丁目,35.6757981,139.451695, 府中警察署 本宿交番,35.6732682,139.4588436
窃盗,車上ねらい,府中,東府中駅前交番,132063.0,東京都,府中市,小柳町２丁目,2022/1/16,8,道路上,その他,施錠せず,あり,府中市小柳町２丁目,35.6615682,139.5010358, 府中警察署 東府中駅前交番,35.6693414,139.4950672
窃盗,車上ねらい,府中,東府中駅前交番,132063.0,東京都,府中市,緑町３丁目,2022/12/13,18,道路上,その他,施錠せず,あり,府中市緑町３丁目,35.6711631,139.4926186, 府中警察署 東府中駅前交番,35.6693414,139.4950672
窃盗,車上ねらい,府中,東府中駅前交番,132063.0,東京都,府中市,若松町４丁目,2022/6/1,不明,一戸建住宅,駐車（輪）場,施錠せず,あり,府中市若松町４丁目,35.6769474,139.5031997, 府中警察署 東府中駅前交番,35.6693414,139.4950672
窃盗,車上ねらい,府中,栄町交番,132063.0,東京都,府中市,浅間町３丁目,2022/1/13,13,駐車（輪）場,駐車（輪）場,施錠せず,あり,府中市浅間町３丁目,35.6858731,139.5004611, 府中警察署 栄町交番,35.688507,139.479901
窃盗,車上ねらい,府中,白糸台交番,132063.0,東京都,府中市,朝日町２丁目,2022/6/29,11,道路上,その他,施錠せず,あり,府中市朝日町２丁目,35.675041,139.51758, 府中警察署 白糸台交番,35.6700766,139.50861903121552
窃盗,車上ねらい,府中,白糸台交番,132063.0,東京都,府中市,押立町１丁目,2022/3/1,16,その他,その他,施錠せず,なし,府中市押立町１丁目,35.659439,139.509675, 府中警察署 白糸台交番,35.6700766,139.50861903121552
窃盗,車上ねらい,府中,白糸台交番,132063.0,東京都,府中市,白糸台２丁目,2018/1/1,不明,一戸建住宅,駐車（輪）場,施錠せず,あり,府中市白糸台２丁目,35.6679165,139.5118759, 府中警察署 白糸台交番,35.6700766,139.50861903121552
窃盗,車上ねらい,府中,白糸台交番,132063.0,東京都,府中市,白糸台４丁目,2022/1/17,14,道路上,その他,施錠せず,あり,府中市白糸台４丁目,35.663486,139.5092268, 府中警察署 白糸台交番,35.6700766,139.50861903121552
窃盗,車上ねらい,府中,美好町交番,132063.0,東京都,府中市,片町３丁目,2022/10/25,13,駐車（輪）場,駐車（輪）場,施錠せず,なし,府中市片町３丁目,35.66759,139.470921, 府中警察署 美好町交番,35.672925,139.466042
窃盗,車上ねらい,府中,西原町交番,132063.0,東京都,府中市,東芝町,2022/4/9,10,道路上,その他,施錠せず,あり,府中市東芝町,35.6813728,139.466379, 府中警察署 西原町交番,35.6853506,139.4563269
窃盗,車上ねらい,府中,西原町交番,132063.0,東京都,府中市,西原町１丁目,2022/1/13,15,駐車（輪）場,駐車（輪）場,施錠せず,あり,府中市西原町１丁目,35.683027,139.460078, 府中警察署 西原町交番,35.6853506,139.4563269
窃盗,車上ねらい,府中,西原町交番,132063.0,東京都,府中市,西原町１丁目,2022/6/11,20,その他,駐車（輪）場,施錠せず,なし,府中市西原町１丁目,35.683027,139.460078, 府中警察署 西原町交番,35.6853506,139.4563269
窃盗,車上ねらい,府中,車返団地駐在所,132063.0,東京都,府中市,押立町１丁目,2022/7/11,13,一戸建住宅,駐車（輪）場,施錠せず,あり,府中市押立町１丁目,35.659439,139.509675, 府中警察署 車返団地駐在所,35.6618746,139.5133134
窃盗,車上ねらい,府中,車返団地駐在所,132063.0,東京都,府中市,押立町４丁目,2018/12/1,不明,一戸建住宅,駐車（輪）場,施錠せず,あり,府中市押立町４丁目,35.6550813,139.5157738, 府中警察署 車返団地駐在所,35.6618746,139.5133134
窃盗,車上ねらい,府中,車返団地駐在所,132063.0,東京都,府中市,押立町４丁目,2022/6/1,不明,一戸建住宅,駐車（輪）場,施錠せず,あり,府中市押立町４丁目,35.6550813,139.5157738, 府中警察署 車返団地駐在所,35.6618746,139.5133134
窃盗,車上ねらい,小金井,光町交番,132144.0,東京都,国分寺市,日吉町３丁目,2022/6/12,1,一戸建住宅,駐車（輪）場,施錠した,なし,国分寺市日吉町３丁目,35.7039637,139.4556206, 小金井警察署 光町交番,35.702421,139.446126
窃盗,車上ねらい,小金井,光町交番,132144.0,東京都,国分寺市,富士本１丁目,2022/10/28,16,道路上,その他,施錠せず,あり,国分寺市富士本１丁目,35.7040548,139.4506985, 小金井警察署 光町交番,35.702421,139.446126
窃盗,車上ねらい,小金井,前原交番,132101.0,東京都,小金井市,前原町１丁目,2022/3/1,16,その他,駐車（輪）場,施錠せず,なし,小金井市前原町１丁目,35.689369,139.511556, 小金井警察署 前原交番,35.689252,139.500816
